order_date,sku_id,quantity_sold,unit_price,warehouse_id,promotion_flag
2025-06-10,SKU206,14,436,WH13,False
2025-05-10,SKU120,18,153,WH1,True
2025-06-21,SKU147,7,615,WH9,True
2025-03-30,SKU139,7,1145,WH7,True
2025-06-14,SKU257,8,635,WH15,True
2025-05-31,SKU052,1,785,WH5,False
2025-04-08,SKU218,11,805,WH1,False
2025-04-21,SKU118,19,1256,WH2,True
2025-01-19,SKU163,7,634,WH11,False
2025-04-29,SKU136,15,1147,WH1,False
2025-01-06,SKU108,8,220,WH13,False
2025-02-09,SKU105,7,955,WH5,False
2025-02-28,SKU178,5,81,WH14,False
2025-05-02,SKU256,15,859,WH5,False
2025-06-03,SKU092,17,185,WH5,True
2025-05-12,SKU099,6,885,WH10,True
2025-05-31,SKU142,1,807,WH12,False
2025-05-05,SKU207,9,1015,WH7,False
2025-06-10,SKU244,9,175,WH10,True
2025-06-16,SKU029,14,1099,WH11,False
2025-05-24,SKU232,7,1111,WH5,True
2025-05-01,SKU142,10,804,WH4,False
2025-05-22,SKU048,18,304,WH8,False
2025-03-21,SKU112,16,804,WH13,False
2025-04-17,SKU033,13,1161,WH2,True
2025-05-11,SKU025,19,1085,WH13,True
2025-02-03,SKU252,12,790,WH2,False
2025-01-12,SKU232,10,977,WH3,True
2025-05-16,SKU141,18,217,WH15,False
2025-02-05,SKU050,2,58,WH8,False
2025-04-11,SKU115,19,577,WH3,False
2025-04-28,SKU258,7,1115,WH12,False
2025-06-29,SKU013,9,125,WH10,False
2025-05-17,SKU118,13,1256,WH2,False
2025-01-23,SKU061,16,811,WH10,False
2025-04-27,SKU218,18,805,WH1,False
2025-06-02,SKU046,11,606,WH5,False
2025-04-01,SKU065,12,483,WH6,False
2025-06-01,SKU221,16,698,WH1,False
2025-06-13,SKU017,18,1095,WH4,False
2025-04-05,SKU051,3,1096,WH10,False
2025-02-12,SKU213,8,1033,WH15,False
2025-02-15,SKU006,15,850,WH14,False
2025-04-04,SKU213,9,838,WH10,False
2025-04-15,SKU169,1,507,WH2,True
2025-03-19,SKU164,8,486,WH10,True
2025-06-02,SKU173,19,105,WH15,False
2025-06-19,SKU169,19,76,WH12,False
2025-05-21,SKU185,5,115,WH8,False
2025-04-15,SKU124,8,52,WH7,False
2025-05-04,SKU190,11,1040,WH3,False
2025-05-17,SKU059,4,404,WH2,False
2025-04-20,SKU060,6,814,WH14,False
2025-05-28,SKU164,1,814,WH7,True
2025-04-24,SKU186,19,803,WH15,False
2025-05-14,SKU035,19,843,WH13,False
2025-04-24,SKU018,8,127,WH13,False
2025-06-07,SKU161,10,1036,WH12,False
2025-04-24,SKU061,16,1253,WH15,True
2025-05-29,SKU258,15,150,WH8,False
2025-02-08,SKU208,1,1266,WH1,False
2025-03-10,SKU202,18,178,WH13,False
2025-03-27,SKU064,18,54,WH3,False
2025-06-18,SKU096,16,252,WH3,True
2025-05-08,SKU132,9,793,WH4,False
2025-03-25,SKU120,7,1258,WH3,False
2025-02-14,SKU127,6,974,WH7,False
2025-02-08,SKU138,19,1239,WH4,False
2025-01-12,SKU012,8,383,WH13,True
2025-04-22,SKU109,3,564,WH10,True
2025-06-08,SKU038,7,693,WH4,False
2025-01-19,SKU063,14,807,WH10,True
2025-04-06,SKU118,3,851,WH10,False
2025-02-14,SKU118,13,851,WH10,True
2025-03-12,SKU006,8,850,WH14,True
2025-05-29,SKU144,10,23,WH2,False
2025-02-23,SKU134,14,427,WH1,False
2025-05-06,SKU136,11,945,WH15,False
2025-02-03,SKU222,1,269,WH1,True
2025-02-08,SKU208,16,965,WH5,False
2025-01-07,SKU124,8,406,WH2,False
2025-06-25,SKU026,3,487,WH10,False
2025-01-04,SKU246,11,1216,WH15,False
2025-03-29,SKU142,6,804,WH4,False
2025-03-07,SKU008,16,656,WH11,False
2025-05-18,SKU009,3,780,WH4,False
2025-06-12,SKU230,14,763,WH4,False
2025-01-03,SKU157,5,922,WH10,False
2025-05-25,SKU017,18,1095,WH4,True
2025-06-07,SKU209,1,674,WH14,True
2025-04-14,SKU171,11,376,WH2,True
2025-04-24,SKU011,8,719,WH6,False
2025-06-17,SKU185,9,977,WH13,False
2025-04-06,SKU164,14,486,WH10,False
2025-03-25,SKU107,16,301,WH5,True
2025-03-30,SKU185,16,977,WH13,False
2025-04-09,SKU049,6,756,WH3,False
2025-06-21,SKU080,2,1247,WH13,False
2025-03-07,SKU163,8,1092,WH13,False
2025-01-31,SKU051,11,1096,WH10,False
2025-01-18,SKU153,18,280,WH4,True
2025-03-10,SKU028,13,946,WH9,False
2025-03-13,SKU234,3,1239,WH15,False
2025-04-01,SKU207,9,1217,WH3,False
2025-02-26,SKU132,14,42,WH2,False
2025-03-14,SKU203,12,22,WH3,False
2025-04-16,SKU245,10,779,WH5,False
2025-01-14,SKU115,18,577,WH3,False
2025-06-06,SKU098,13,1022,WH3,False
2025-04-26,SKU133,10,765,WH5,False
2025-01-31,SKU211,10,1152,WH13,True
2025-05-28,SKU255,11,734,WH1,False
2025-04-17,SKU043,14,534,WH4,False
2025-06-10,SKU180,19,488,WH1,False
2025-01-26,SKU172,16,460,WH8,False
2025-02-07,SKU131,8,209,WH5,False
2025-06-28,SKU155,8,679,WH6,False
2025-01-08,SKU194,16,542,WH9,False
2025-06-29,SKU244,12,925,WH3,False
2025-06-29,SKU239,10,1271,WH5,False
2025-04-27,SKU014,5,1136,WH10,True
2025-02-22,SKU182,13,1167,WH5,False
2025-03-18,SKU226,6,223,WH10,False
2025-01-04,SKU208,9,816,WH8,False
2025-01-30,SKU058,7,1293,WH11,False
2025-01-12,SKU117,13,722,WH4,False
2025-04-07,SKU011,18,719,WH6,False
2025-01-05,SKU140,2,994,WH13,False
2025-03-28,SKU028,2,946,WH9,True
2025-06-16,SKU006,14,348,WH11,False
2025-06-10,SKU090,13,677,WH1,False
2025-03-14,SKU059,15,890,WH9,False
2025-03-22,SKU115,18,347,WH2,False
2025-02-04,SKU121,18,1070,WH11,False
2025-06-03,SKU128,17,1209,WH5,False
2025-01-12,SKU077,11,454,WH4,False
2025-02-22,SKU073,9,109,WH8,False
2025-05-19,SKU002,8,1215,WH7,False
2025-05-28,SKU173,1,325,WH6,False
2025-04-17,SKU171,11,376,WH2,False
2025-04-21,SKU092,18,514,WH9,False
2025-02-15,SKU164,15,666,WH11,False
2025-02-24,SKU167,17,1159,WH2,False
2025-01-21,SKU081,11,597,WH7,False
2025-06-07,SKU070,18,328,WH10,False
2025-01-14,SKU098,3,1097,WH13,False
2025-05-24,SKU011,15,719,WH6,False
2025-02-16,SKU155,8,468,WH7,False
2025-04-26,SKU073,18,109,WH8,False
2025-02-02,SKU244,19,175,WH10,True
2025-03-12,SKU038,9,693,WH4,False
2025-05-20,SKU099,1,692,WH12,False
2025-04-02,SKU062,12,395,WH6,True
2025-06-22,SKU013,8,375,WH12,False
2025-05-03,SKU110,13,822,WH1,False
2025-03-19,SKU028,17,378,WH3,False
2025-06-06,SKU036,16,1279,WH14,False
2025-05-09,SKU133,16,128,WH12,False
2025-05-28,SKU006,2,421,WH7,False
2025-05-29,SKU238,13,840,WH3,True
2025-05-30,SKU170,8,634,WH8,False
2025-05-23,SKU178,4,119,WH6,False
2025-04-30,SKU223,18,725,WH1,False
2025-02-21,SKU033,14,23,WH1,False
2025-06-03,SKU248,11,269,WH6,False
2025-01-15,SKU018,17,127,WH13,False
2025-05-22,SKU181,12,156,WH4,False
2025-06-02,SKU034,14,441,WH1,False
2025-06-17,SKU012,6,990,WH12,False
2025-01-08,SKU046,19,606,WH5,False
2025-05-30,SKU256,6,859,WH5,True
2025-02-19,SKU035,12,942,WH7,False
2025-05-20,SKU141,5,592,WH11,False
2025-05-13,SKU190,4,727,WH5,False
2025-01-26,SKU185,11,115,WH8,False
2025-05-07,SKU211,18,695,WH5,False
2025-04-12,SKU012,15,414,WH2,False
2025-03-08,SKU038,5,244,WH5,False
2025-05-02,SKU112,16,438,WH9,False
2025-04-22,SKU171,14,918,WH6,False
2025-01-06,SKU094,6,831,WH3,False
2025-02-27,SKU112,4,438,WH9,False
2025-01-17,SKU004,2,628,WH12,False
2025-02-10,SKU090,17,851,WH2,False
2025-03-17,SKU211,7,309,WH3,False
2025-01-24,SKU038,9,1241,WH6,False
2025-03-13,SKU124,10,64,WH12,True
2025-05-11,SKU040,5,561,WH1,False
2025-01-12,SKU108,12,220,WH13,False
2025-01-19,SKU204,2,89,WH8,False
2025-05-21,SKU157,15,1256,WH5,True
2025-05-19,SKU006,1,800,WH12,False
2025-02-23,SKU240,16,942,WH8,True
2025-02-09,SKU039,2,51,WH14,False
2025-02-26,SKU064,4,1076,WH7,False
2025-03-10,SKU107,4,1153,WH7,False
2025-05-10,SKU080,7,1247,WH13,False
2025-04-15,SKU091,18,844,WH1,False
2025-03-20,SKU050,13,1009,WH13,False
2025-01-11,SKU045,7,1268,WH7,False
2025-05-14,SKU204,7,760,WH12,False
2025-04-26,SKU095,7,1217,WH14,False
2025-06-09,SKU156,12,1142,WH8,True
2025-03-13,SKU028,2,378,WH3,True
2025-05-22,SKU247,16,1050,WH7,True
2025-02-14,SKU177,18,713,WH1,False
2025-05-16,SKU133,5,128,WH12,False
2025-04-12,SKU106,12,62,WH13,False
2025-02-07,SKU005,10,806,WH5,False
2025-03-09,SKU085,8,235,WH12,False
2025-02-14,SKU187,11,398,WH3,False
2025-06-29,SKU136,18,945,WH15,False
2025-04-04,SKU191,16,1211,WH8,False
2025-02-24,SKU036,16,1279,WH14,False
2025-05-18,SKU185,3,977,WH13,True
2025-01-16,SKU014,13,1136,WH10,False
2025-05-17,SKU035,3,1248,WH3,False
2025-02-11,SKU164,1,258,WH14,True
2025-03-20,SKU199,4,370,WH9,True
2025-05-08,SKU037,9,761,WH7,False
2025-06-03,SKU089,17,1233,WH15,False
2025-03-27,SKU038,8,1241,WH6,False
2025-05-18,SKU199,16,51,WH7,False
2025-05-08,SKU171,5,376,WH2,False
2025-01-02,SKU139,11,1027,WH9,False
2025-05-29,SKU201,14,1250,WH10,False
2025-02-28,SKU099,1,1051,WH13,False
2025-06-09,SKU003,1,680,WH4,False
2025-03-22,SKU209,6,674,WH14,False
2025-04-13,SKU169,14,648,WH10,True
2025-03-26,SKU088,8,741,WH2,False
2025-02-17,SKU180,8,488,WH1,False
2025-02-15,SKU115,13,347,WH2,False
2025-01-11,SKU168,16,1068,WH1,False
2025-02-19,SKU115,11,975,WH5,True
2025-01-31,SKU069,15,584,WH9,False
2025-06-09,SKU155,3,468,WH7,False
2025-03-22,SKU173,4,325,WH6,False
2025-04-19,SKU053,14,107,WH9,False
2025-03-28,SKU170,3,27,WH7,False
2025-03-15,SKU192,9,1183,WH2,True
2025-02-08,SKU177,14,157,WH11,False
2025-04-20,SKU239,8,729,WH8,True
2025-05-25,SKU062,8,549,WH1,True
2025-04-19,SKU010,17,170,WH11,False
2025-02-25,SKU247,18,1050,WH7,False
2025-02-14,SKU121,2,165,WH12,False
2025-01-07,SKU144,7,172,WH5,False
2025-06-02,SKU237,2,1079,WH4,False
2025-04-24,SKU005,8,374,WH13,False
2025-03-30,SKU100,11,1054,WH6,True
2025-03-15,SKU028,5,378,WH3,False
2025-06-04,SKU216,18,1115,WH15,True
2025-06-02,SKU081,16,597,WH7,False
2025-03-26,SKU204,11,199,WH2,False
2025-01-10,SKU101,8,1008,WH2,False
2025-04-01,SKU173,15,105,WH15,False
2025-01-01,SKU133,16,765,WH5,False
2025-04-19,SKU070,5,864,WH6,False
2025-04-21,SKU157,10,1160,WH8,True
2025-05-24,SKU186,18,803,WH15,False
2025-03-22,SKU141,16,1198,WH1,True
2025-02-19,SKU179,13,1058,WH10,False
2025-04-29,SKU142,17,874,WH7,False
2025-06-03,SKU230,17,763,WH4,False
2025-03-22,SKU157,15,1256,WH5,False
2025-02-05,SKU084,11,1195,WH3,False
2025-05-20,SKU183,16,805,WH2,False
2025-02-14,SKU117,4,22,WH1,False
2025-05-13,SKU185,4,115,WH8,True
2025-02-07,SKU110,9,822,WH1,False
2025-06-06,SKU198,7,676,WH12,False
2025-04-11,SKU106,10,62,WH13,False
2025-04-07,SKU059,9,404,WH2,False
2025-06-15,SKU056,19,957,WH10,False
2025-04-02,SKU026,10,487,WH10,False
2025-03-10,SKU164,14,486,WH10,False
2025-04-27,SKU134,14,810,WH12,True
2025-02-18,SKU226,15,1010,WH6,False
2025-02-10,SKU218,6,871,WH9,False
2025-03-10,SKU179,16,290,WH15,False
2025-06-12,SKU059,7,890,WH9,False
2025-05-19,SKU063,15,807,WH10,False
2025-03-21,SKU208,11,816,WH8,False
2025-01-11,SKU185,8,115,WH8,False
2025-05-18,SKU112,5,804,WH13,True
2025-03-11,SKU218,14,873,WH2,False
2025-06-26,SKU175,17,139,WH7,False
2025-05-12,SKU110,13,822,WH1,False
2025-05-18,SKU178,7,119,WH6,False
2025-02-16,SKU144,3,23,WH2,True
2025-02-18,SKU130,8,1164,WH15,False
2025-06-20,SKU222,5,41,WH12,False
2025-02-27,SKU012,10,990,WH12,True
2025-02-15,SKU070,17,864,WH6,False
2025-03-13,SKU235,8,140,WH8,False
2025-03-18,SKU170,2,1030,WH10,False
2025-03-20,SKU115,2,1292,WH7,False
2025-02-20,SKU078,2,878,WH15,False
2025-02-25,SKU241,10,213,WH10,True
2025-02-03,SKU029,7,1099,WH11,False
2025-04-18,SKU118,13,1256,WH2,False
2025-05-02,SKU153,13,280,WH4,False
2025-04-13,SKU103,3,737,WH14,False
2025-05-03,SKU152,14,383,WH5,False
2025-04-26,SKU133,17,777,WH14,False
2025-04-18,SKU010,15,50,WH2,False
2025-05-02,SKU105,10,556,WH8,True
2025-05-08,SKU255,18,181,WH9,False
2025-02-04,SKU014,12,865,WH5,False
2025-05-15,SKU019,8,797,WH11,False
2025-04-19,SKU139,1,1027,WH9,False
2025-04-18,SKU039,4,51,WH14,False
2025-05-23,SKU197,10,907,WH5,False
2025-05-06,SKU115,10,634,WH8,False
2025-02-23,SKU035,10,1248,WH3,True
2025-01-18,SKU211,5,695,WH5,True
2025-02-06,SKU255,1,734,WH1,True
2025-04-20,SKU012,1,1183,WH1,True
2025-06-14,SKU191,10,1211,WH8,False
2025-01-28,SKU161,12,1036,WH12,False
2025-02-26,SKU142,15,629,WH1,True
2025-01-30,SKU029,2,747,WH4,False
2025-02-15,SKU070,3,328,WH10,False
2025-04-30,SKU226,9,1232,WH4,False
2025-03-15,SKU032,6,1287,WH9,True
2025-02-27,SKU012,3,368,WH5,False
2025-02-06,SKU224,12,37,WH9,True
2025-05-04,SKU006,12,421,WH7,False
2025-04-03,SKU208,6,965,WH5,False
2025-06-25,SKU227,10,775,WH14,True
2025-02-10,SKU207,5,670,WH5,False
2025-02-16,SKU166,9,476,WH14,False
2025-01-12,SKU177,2,713,WH1,False
2025-04-12,SKU144,10,23,WH2,False
2025-03-27,SKU161,7,360,WH10,False
2025-05-31,SKU173,3,1171,WH2,False
2025-04-17,SKU198,1,676,WH12,False
2025-02-19,SKU017,6,333,WH5,False
2025-06-17,SKU042,18,780,WH9,False
2025-05-11,SKU234,1,610,WH5,False
2025-06-04,SKU119,12,98,WH5,False
2025-03-17,SKU237,15,1079,WH4,True
2025-02-28,SKU107,9,1153,WH7,False
2025-01-01,SKU216,12,1000,WH13,False
2025-04-28,SKU090,10,1277,WH8,False
2025-01-06,SKU185,12,115,WH8,False
2025-02-05,SKU207,2,1217,WH3,False
2025-01-04,SKU177,14,157,WH11,False
2025-02-06,SKU121,8,1070,WH11,False
2025-02-09,SKU008,1,24,WH12,False
2025-02-26,SKU204,2,199,WH2,False
2025-03-30,SKU013,17,125,WH10,True
2025-06-02,SKU257,16,114,WH10,False
2025-02-25,SKU237,16,161,WH12,True
2025-06-20,SKU091,19,844,WH1,False
2025-06-20,SKU061,11,1253,WH15,False
2025-03-29,SKU036,17,76,WH10,False
2025-03-17,SKU012,10,414,WH2,False
2025-05-11,SKU092,19,514,WH9,False
2025-04-01,SKU147,15,1104,WH6,False
2025-02-11,SKU019,10,797,WH11,True
2025-06-20,SKU110,6,822,WH1,False
2025-03-07,SKU017,5,333,WH5,False
2025-05-30,SKU155,6,679,WH6,False
2025-03-02,SKU060,16,814,WH14,False
2025-05-03,SKU072,7,811,WH12,False
2025-06-09,SKU087,7,666,WH7,False
2025-06-18,SKU006,8,878,WH3,False
2025-02-17,SKU156,3,1142,WH8,True
2025-03-01,SKU201,3,1250,WH10,True
2025-01-10,SKU163,17,1092,WH13,False
2025-05-08,SKU012,2,990,WH12,False
2025-04-17,SKU178,7,424,WH7,False
2025-05-02,SKU182,14,186,WH6,False
2025-01-30,SKU218,10,873,WH2,False
2025-01-30,SKU050,9,58,WH8,True
2025-01-25,SKU145,9,833,WH12,True
2025-03-20,SKU243,19,218,WH10,True
2025-05-24,SKU048,11,434,WH15,True
2025-02-19,SKU164,13,486,WH10,False
2025-03-05,SKU012,6,383,WH13,False
2025-05-18,SKU040,7,561,WH1,False
2025-02-07,SKU213,16,1033,WH15,False
2025-02-03,SKU174,8,1214,WH9,False
2025-05-27,SKU089,17,892,WH14,False
2025-05-09,SKU038,1,693,WH4,False
2025-05-17,SKU215,14,878,WH11,False
2025-03-03,SKU197,16,161,WH11,False
2025-06-19,SKU033,3,23,WH1,False
2025-04-23,SKU042,11,780,WH9,True
2025-02-03,SKU255,4,181,WH9,False
2025-06-07,SKU157,12,1160,WH8,True
2025-03-12,SKU013,10,375,WH12,False
2025-01-06,SKU049,3,756,WH3,False
2025-03-07,SKU175,8,139,WH7,False
2025-02-09,SKU252,8,306,WH10,False
2025-05-04,SKU057,15,1232,WH14,False
2025-05-11,SKU048,8,304,WH8,True
2025-01-03,SKU067,9,337,WH15,True
2025-06-07,SKU096,16,252,WH3,False
2025-03-19,SKU004,18,628,WH12,True
2025-05-16,SKU255,13,181,WH9,False
2025-05-17,SKU152,9,383,WH5,True
2025-05-24,SKU176,7,1141,WH7,False
2025-03-10,SKU060,7,814,WH14,False
2025-03-08,SKU124,14,64,WH12,False
2025-06-29,SKU003,5,680,WH4,False
2025-05-31,SKU255,3,181,WH9,False
2025-06-19,SKU027,12,675,WH2,False
2025-01-07,SKU244,2,580,WH2,True
2025-01-28,SKU198,8,676,WH12,False
2025-01-22,SKU095,17,1217,WH14,False
2025-05-01,SKU140,9,1214,WH11,False
2025-04-10,SKU006,7,1209,WH15,False
2025-04-28,SKU109,5,564,WH10,False
2025-06-05,SKU167,16,1159,WH2,False
2025-05-04,SKU008,18,24,WH12,False
2025-05-25,SKU033,3,1161,WH2,False
2025-05-16,SKU098,2,1097,WH13,True
2025-02-11,SKU124,18,64,WH12,True
2025-03-15,SKU152,19,621,WH2,False
2025-03-05,SKU012,7,1111,WH3,False
2025-04-07,SKU094,2,831,WH3,False
2025-04-21,SKU070,1,864,WH6,False
2025-06-26,SKU098,12,1022,WH3,False
2025-01-30,SKU100,3,471,WH3,False
2025-05-05,SKU028,1,946,WH9,False
2025-03-30,SKU212,2,159,WH3,False
2025-05-10,SKU111,19,659,WH15,False
2025-06-23,SKU180,3,488,WH1,True
2025-06-19,SKU211,5,1205,WH1,False
2025-05-24,SKU003,2,1107,WH3,False
2025-03-08,SKU115,11,335,WH6,True
2025-01-30,SKU004,18,628,WH12,False
2025-04-19,SKU237,2,287,WH1,False
2025-02-04,SKU190,10,1040,WH3,False
2025-06-16,SKU034,16,441,WH1,False
2025-02-02,SKU173,3,105,WH15,False
2025-01-15,SKU204,2,89,WH8,False
2025-03-08,SKU061,10,811,WH10,False
2025-06-10,SKU133,16,765,WH5,True
2025-04-14,SKU142,17,807,WH12,False
2025-05-17,SKU209,19,674,WH14,False
2025-02-10,SKU099,2,1051,WH13,False
2025-06-20,SKU081,1,597,WH7,False
2025-04-24,SKU126,15,876,WH4,False
2025-01-27,SKU014,19,476,WH11,True
2025-02-18,SKU095,10,1217,WH14,True
2025-06-17,SKU099,4,76,WH7,False
2025-04-28,SKU211,5,309,WH3,True
2025-02-25,SKU070,7,328,WH10,False
2025-01-15,SKU091,2,844,WH1,False
2025-06-08,SKU101,4,1008,WH2,False
2025-06-21,SKU140,8,1214,WH11,False
2025-02-15,SKU012,15,990,WH12,False
2025-04-24,SKU171,9,301,WH12,True
2025-03-31,SKU035,7,1248,WH3,True
2025-05-07,SKU164,15,486,WH10,False
2025-03-16,SKU162,8,1022,WH4,False
2025-04-30,SKU083,16,64,WH10,False
2025-06-24,SKU026,12,711,WH13,True
2025-01-31,SKU177,18,535,WH6,False
2025-06-27,SKU207,10,1217,WH3,False
2025-05-04,SKU096,12,252,WH3,True
2025-02-20,SKU180,11,488,WH1,False
2025-02-27,SKU116,1,784,WH1,False
2025-02-24,SKU025,15,338,WH5,False
2025-03-21,SKU144,17,23,WH2,False
2025-04-21,SKU206,13,436,WH13,False
2025-02-15,SKU033,6,1161,WH2,False
2025-04-28,SKU092,19,514,WH9,False
2025-01-15,SKU118,19,851,WH10,False
2025-02-03,SKU087,5,554,WH14,False
2025-01-02,SKU049,6,1270,WH12,False
2025-05-05,SKU130,19,1276,WH9,False
2025-02-01,SKU174,8,1214,WH9,False
2025-03-28,SKU221,10,1247,WH3,False
2025-04-13,SKU153,11,117,WH2,False
2025-06-13,SKU183,18,756,WH1,True
2025-05-06,SKU208,2,702,WH4,True
2025-04-11,SKU083,16,580,WH12,False
2025-04-18,SKU226,6,1232,WH4,True
2025-01-20,SKU251,18,534,WH7,True
2025-02-08,SKU204,6,199,WH2,True
2025-01-02,SKU099,4,885,WH10,True
2025-05-27,SKU067,14,337,WH15,False
2025-01-27,SKU218,11,871,WH9,False
2025-03-29,SKU090,14,677,WH1,False
2025-02-09,SKU164,6,486,WH10,False
2025-03-25,SKU157,1,951,WH13,False
2025-06-09,SKU218,2,873,WH2,False
2025-01-20,SKU145,4,833,WH12,True
2025-01-25,SKU160,19,509,WH12,False
2025-01-07,SKU208,10,965,WH5,False
2025-05-10,SKU237,10,287,WH1,False
2025-03-02,SKU092,12,514,WH9,True
2025-02-06,SKU121,7,1024,WH7,False
2025-02-19,SKU032,7,44,WH11,False
2025-06-01,SKU059,19,1113,WH14,True
2025-04-25,SKU055,4,157,WH4,False
2025-04-13,SKU060,17,409,WH12,False
2025-03-20,SKU035,3,942,WH7,False
2025-01-22,SKU124,3,30,WH13,True
2025-03-18,SKU050,5,708,WH6,False
2025-01-23,SKU144,6,23,WH2,True
2025-01-08,SKU239,19,729,WH8,False
2025-02-28,SKU178,14,81,WH14,False
2025-05-20,SKU206,1,436,WH13,False
2025-04-04,SKU157,2,1256,WH5,False
2025-02-07,SKU172,9,1142,WH6,False
2025-04-10,SKU212,3,159,WH3,False
2025-03-11,SKU223,14,604,WH14,False
2025-04-27,SKU151,13,286,WH2,False
2025-01-07,SKU143,17,296,WH12,True
2025-02-24,SKU103,10,737,WH14,False
2025-03-18,SKU204,19,760,WH12,True
2025-06-09,SKU124,14,30,WH13,True
2025-01-01,SKU234,10,1239,WH15,False
2025-05-06,SKU252,9,790,WH2,False
2025-05-14,SKU206,19,421,WH5,False
2025-04-02,SKU098,9,1022,WH3,True
2025-06-26,SKU055,12,1048,WH15,True
2025-05-26,SKU197,16,164,WH1,False
2025-02-05,SKU251,5,934,WH3,False
2025-05-18,SKU070,16,435,WH8,False
2025-06-28,SKU064,4,827,WH2,False
2025-06-14,SKU107,9,301,WH5,False
2025-04-24,SKU077,12,454,WH4,False
2025-06-16,SKU073,12,1199,WH6,False
2025-01-23,SKU153,5,117,WH2,False
2025-05-02,SKU094,14,831,WH3,True
2025-05-25,SKU085,10,235,WH12,False
2025-01-20,SKU099,17,692,WH12,False
2025-04-04,SKU077,4,454,WH4,False
2025-06-12,SKU230,19,101,WH14,False
2025-03-31,SKU218,10,873,WH2,False
2025-06-22,SKU213,13,1033,WH15,False
2025-04-13,SKU105,19,84,WH12,False
2025-06-13,SKU164,1,258,WH14,True
2025-04-29,SKU240,8,940,WH14,True
2025-01-28,SKU110,18,822,WH1,False
2025-05-06,SKU185,9,42,WH15,False
2025-03-25,SKU202,5,178,WH13,False
2025-04-07,SKU206,8,1026,WH6,True
2025-05-28,SKU008,9,25,WH15,False
2025-03-01,SKU006,1,348,WH11,False
2025-01-12,SKU226,12,1232,WH4,False
2025-02-06,SKU049,19,289,WH13,False
2025-06-06,SKU107,18,1153,WH7,False
2025-04-23,SKU083,14,211,WH2,False
2025-02-13,SKU109,2,441,WH15,False
2025-03-05,SKU050,16,632,WH2,False
2025-03-23,SKU248,11,485,WH7,False
2025-06-20,SKU010,8,50,WH2,False
2025-02-03,SKU160,17,176,WH8,False
2025-02-18,SKU038,11,693,WH4,False
2025-03-25,SKU223,9,956,WH3,False
2025-02-04,SKU127,18,974,WH7,False
2025-05-13,SKU208,15,816,WH8,True
2025-01-01,SKU170,11,1030,WH10,True
2025-01-04,SKU255,16,611,WH10,False
2025-04-21,SKU033,7,915,WH6,False
2025-01-12,SKU218,2,873,WH2,False
2025-01-03,SKU204,3,760,WH12,True
2025-06-01,SKU232,13,1111,WH5,False
2025-04-22,SKU234,7,1239,WH15,False
2025-05-17,SKU197,13,161,WH11,False
2025-04-04,SKU103,6,1071,WH2,False
2025-06-25,SKU201,8,1250,WH10,True
2025-04-24,SKU056,12,957,WH10,False
2025-05-17,SKU218,8,871,WH9,False
2025-02-26,SKU094,13,177,WH1,False
2025-02-07,SKU038,11,244,WH5,True
2025-01-28,SKU012,3,1183,WH1,False
2025-01-31,SKU153,11,280,WH4,False
2025-02-08,SKU075,17,298,WH10,False
2025-04-26,SKU114,16,71,WH1,True
2025-03-09,SKU105,13,502,WH3,False
2025-06-15,SKU255,12,734,WH1,True
2025-04-03,SKU003,10,680,WH4,False
2025-05-17,SKU005,10,806,WH5,False
2025-01-13,SKU211,6,695,WH5,False
2025-04-19,SKU107,6,1153,WH7,False
2025-06-28,SKU176,12,455,WH12,False
2025-01-08,SKU241,1,651,WH11,True
2025-04-01,SKU059,8,890,WH9,False
2025-04-01,SKU141,18,592,WH11,True
2025-03-15,SKU183,13,805,WH2,False
2025-02-12,SKU173,6,105,WH15,False
2025-03-16,SKU135,2,1195,WH14,False
2025-03-10,SKU200,3,461,WH6,False
2025-01-23,SKU080,19,1247,WH13,False
2025-04-23,SKU005,5,1169,WH7,True
2025-05-02,SKU126,12,995,WH14,False
2025-03-27,SKU099,6,692,WH12,False
2025-05-22,SKU133,13,765,WH5,False
2025-04-01,SKU170,16,1075,WH2,False
2025-04-16,SKU186,1,803,WH15,False
2025-03-24,SKU073,15,109,WH8,False
2025-03-11,SKU070,4,591,WH12,False
2025-02-08,SKU170,10,1030,WH10,True
2025-01-02,SKU088,19,741,WH2,False
2025-05-19,SKU113,15,1228,WH12,False
2025-03-30,SKU170,15,1030,WH10,True
2025-01-06,SKU234,7,1239,WH15,False
2025-06-25,SKU045,12,517,WH13,False
2025-05-02,SKU043,15,534,WH4,False
2025-05-08,SKU223,11,604,WH14,False
2025-02-16,SKU108,12,220,WH13,True
2025-05-23,SKU013,19,1265,WH6,True
2025-01-10,SKU037,7,761,WH7,False
2025-06-05,SKU245,3,1243,WH10,True
2025-01-26,SKU208,18,702,WH4,True
2025-03-28,SKU201,9,1250,WH10,False
2025-02-07,SKU218,3,873,WH2,False
2025-06-20,SKU165,4,34,WH13,False
2025-02-26,SKU147,7,1104,WH6,False
2025-06-20,SKU204,8,199,WH2,False
2025-06-15,SKU130,19,1296,WH7,False
2025-04-05,SKU013,16,1265,WH6,True
2025-03-03,SKU006,10,907,WH1,False
2025-06-17,SKU182,1,186,WH6,False
2025-02-25,SKU213,14,838,WH10,False
2025-06-28,SKU120,13,153,WH1,False
2025-03-23,SKU132,13,793,WH4,False
2025-02-17,SKU094,12,1099,WH9,True
